,geometry,cartodb_id,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
126,POINT (-75.16031700000001 39.95142),24668,25603,6,3,2019-11-02T07:11:00Z,2019-11-02,07:11:00,7,201906056901,1200 BLOCK MARKET ST,400,Aggravated Assault Firearm,-75.16031725,39.95142028
127,POINT (-75.15600999999999 40.018957),25032,24294,39,2,2019-05-04T07:31:00Z,2019-05-04,07:31:00,7,201939036067,4200 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.15601032,40.01895717
128,POINT (-75.134517 39.994513),24731,26443,25,3,2019-10-05T17:13:00Z,2019-10-05,17:13:00,17,201925080644,200 BLOCK W CAMBRIA ST,400,Aggravated Assault Firearm,-75.1345167,39.9945129
129,POINT (-75.129867 39.995448),25060,24435,24,2,2019-09-01T22:45:00Z,2019-09-01,22:45:00,22,201924086073,100 BLOCK E INDIANA AVE,400,Aggravated Assault Firearm,-75.12986664,39.99544836
130,POINT (-75.129867 39.995448),25061,24436,24,2,2019-09-17T14:04:00Z,2019-09-17,14:04:00,14,201924091722,100 BLOCK E INDIANA AVE,400,Aggravated Assault No Firearm,-75.12986664,39.99544836
131,POINT (-75.12108000000001 39.975385),25538,23657,26,3,2019-11-16T18:03:00Z,2019-11-16,18:03:00,18,201926049913,2400 BLOCK ARAMINGO AVE,400,Aggravated Assault Firearm,-75.12108018,39.97538513
132,POINT (-75.096901 40.018321),25123,24306,15,1,2019-11-24T05:50:00Z,2019-11-24,05:50:00,5,201915122233,4500 BLOCK CASTOR AVE,400,Aggravated Assault Firearm,-75.09690126,40.01832083
133,POINT (-81.581379 28.419715),26031,24691,25,3,2019-01-08T11:01:00Z,2019-01-08,11:01:00,11,201925002048,3600 BLOCK ST CHRISTOPHER DWY,400,Aggravated Assault Firearm,-81.58137853,28.41971521
134,POINT (-75.18084899999999 40.01094),25917,24660,39,1,2019-08-25T01:34:00Z,2019-08-25,01:34:00,1,201939073546,3100 BLOCK BERKELEY DR,400,Aggravated Assault No Firearm,-75.18084864,40.01094034
135,POINT (-75.139793 40.017277),26057,23362,25,1,2019-04-07T21:59:00Z,2019-04-07,21:59:00,21,201925027264,800 BLOCK W BRISTOL ST,400,Aggravated Assault No Firearm,-75.13979325,40.01727711
136,POINT (-81.581379 28.419715),26115,24693,25,3,2019-01-28T03:44:00Z,2019-01-28,03:44:00,3,201925007694,3600 BLOCK ST CHRISTOPHER DWY,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
137,POINT (-81.581379 28.419715),26116,24694,25,3,2019-02-01T21:37:00Z,2019-02-01,21:37:00,21,201925008948,3600 BLOCK ST CHRISTOPHER DWY,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
138,POINT (-81.581379 28.419715),26117,24695,25,3,2019-05-30T20:44:00Z,2019-05-30,20:44:00,20,201925043221,3600 BLOCK ST CHRISTOPHER DWY,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
139,POINT (-75.139793 40.017277),26058,23363,25,1,2019-07-06T02:29:00Z,2019-07-06,02:29:00,2,201925055261,800 BLOCK W BRISTOL ST,400,Aggravated Assault No Firearm,-75.13979325,40.01727711
140,POINT (-75.246038 39.980918),27124,29138,19,1,2019-05-29T13:39:00Z,2019-05-29,13:39:00,13,201919045771,1100 BLOCK N 63RD ST,400,Aggravated Assault No Firearm,-75.24603771,39.98091754
141,POINT (-75.148239 40.021156),26297,23847,35,2,2019-12-21T02:31:00Z,2019-12-21,02:31:00,2,201935114266,4400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.1482386,40.02115638
142,POINT (-75.246038 39.980918),27125,29139,19,1,2019-06-09T18:09:00Z,2019-06-09,18:09:00,18,201919049389,1100 BLOCK N 63RD ST 401A,400,Aggravated Assault No Firearm,-75.24603771,39.98091754
143,POINT (-75.223834 39.956439),27146,29531,18,2,2019-08-11T03:58:00Z,2019-08-11,03:58:00,3,201918071762,5100 BLOCK WALNUT ST,400,Aggravated Assault No Firearm,-75.22383441,39.95643882
144,POINT (-75.084344 40.020386),27392,28365,15,1,2019-10-03T08:46:00Z,2019-10-03,08:46:00,8,201915102189,4800 BLOCK OXFORD AVE,400,Aggravated Assault Firearm,-75.08434392,40.02038575
145,POINT (-75.102836 40.005355),27470,29614,24,1,2019-02-17T17:36:00Z,2019-02-17,17:36:00,17,201924014336,1300 BLOCK E ERIE AVE,400,Aggravated Assault No Firearm,-75.10283582,40.00535527
146,POINT (-75.14929100000001 40.057529),27455,29229,35,3,2019-01-15T20:35:00Z,2019-01-15,20:35:00,20,201935004034,68TH AV / OGONTZ AVE,400,Aggravated Assault Firearm,-75.14929147,40.05752907
147,POINT (-75.05913700000001 40.014216),27591,29654,15,2,2019-12-09T23:26:00Z,2019-12-09,23:26:00,23,201915128478,5800 BLOCK KEYSTONE ST,400,Aggravated Assault No Firearm,-75.05913719,40.01421556
148,POINT (-74.988168 40.065618),27886,29339,8,2,2019-01-01T15:25:00Z,2019-01-01,15:25:00,15,201908000074,3700 BLOCK MORRELL AVE,400,Aggravated Assault No Firearm,-74.98816845,40.06561831
149,POINT (-75.13370999999999 39.978805),27555,29248,26,2,2019-08-07T20:27:00Z,2019-08-07,20:27:00,20,201926033486,1900 BLOCK N FRONT ST,400,Aggravated Assault No Firearm,-75.13371003,39.97880473
150,POINT (-75.122168 39.992917),28626,27739,24,2,2019-05-09T02:21:00Z,2019-05-09,02:21:00,2,201924041185,500 BLOCK E CAMBRIA ST,400,Aggravated Assault No Firearm,-75.12216753,39.99291708
151,POINT (-75.083662 40.016806),28044,28539,15,1,2019-10-02T11:02:00Z,2019-10-02,11:02:00,11,201915101747,MARGARET ST / FRANKFORD AV,400,Aggravated Assault No Firearm,-75.08366235,40.01680597
152,POINT (-75.086378 40.017949),28449,27827,15,1,2019-12-29T01:47:00Z,2019-12-29,01:47:00,1,201915134879,1300 BLOCK ARROTT ST,400,Aggravated Assault No Firearm,-75.08637833,40.01794902
153,POINT (-75.201572 39.965343),28611,27724,16,1,2019-05-07T01:18:00Z,2019-05-07,01:18:00,1,201916020447,700 BLOCK UNION ST,400,Aggravated Assault Firearm,-75.20157166,39.96534317
154,POINT (-75.19555099999999 39.954384),29451,27216,18,3,2019-05-21T08:27:00Z,2019-05-21,08:27:00,8,201918042832,3600 BLOCK CHESTNUT ST,400,Aggravated Assault No Firearm,-75.19555078,39.95438434
155,POINT (-81.581379 28.419715),29138,27434,6,2,2019-07-20T21:24:00Z,2019-07-20,21:24:00,21,201906035728,1000 BLOCK LUDLOW ST,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
156,POINT (-81.581379 28.419715),29139,27435,6,2,2019-08-08T21:03:00Z,2019-08-08,21:03:00,21,201906039708,1000 BLOCK LUDLOW ST,400,Aggravated Assault No Firearm,-81.58137853,28.41971521
157,POINT (-75.148077 39.962263),29212,26741,6,1,2019-02-07T22:34:00Z,2019-02-07,22:34:00,22,201906006113,600 BLOCK GREEN ST,400,Aggravated Assault Firearm,-75.14807746,39.9622629
158,POINT (-75.124201 39.993228),29371,27508,24,2,2019-05-13T11:45:00Z,2019-05-13,11:45:00,11,201924042607,2900 BLOCK C ST,400,Aggravated Assault Firearm,-75.12420119,39.99322813
159,POINT (-75.041453 40.059274),29515,26806,8,1,2019-12-13T23:50:00Z,2019-12-13,23:50:00,23,201908042292,2600 BLOCK HOLME AVE,400,Aggravated Assault No Firearm,-75.04145332,40.05927383
160,POINT (-75.161845 39.950407),29677,27573,6,3,2019-06-01T02:45:00Z,2019-06-01,02:45:00,2,201906025568,100 BLOCK S 13TH ST,400,Aggravated Assault No Firearm,-75.16184533,39.95040704
161,POINT (-75.111966 40.022492),30381,32479,25,2,2019-12-26T06:36:00Z,2019-12-26,06:36:00,6,201925103360,4800 BLOCK WHITAKER AVE,400,Aggravated Assault No Firearm,-75.11196566,40.02249199
162,POINT (-75.130334 39.99872),29783,27600,25,3,2019-04-13T02:48:00Z,2019-04-13,02:48:00,2,201925028734,3200 BLOCK N HOWARD ST,400,Aggravated Assault Firearm,-75.13033402,39.99871979
163,POINT (-75.231464 39.89126),29929,28196,12,1,2019-09-07T22:53:00Z,2019-09-07,22:53:00,22,201912077888,4100 BLOCK ISLAND AVE,400,Aggravated Assault No Firearm,-75.23146421,39.89126042
164,POINT (-75.09350999999999 40.015084),30256,32432,15,1,2019-03-17T02:13:00Z,2019-03-17,02:13:00,2,201915024630,1100 BLOCK ADAMS AVE,400,Aggravated Assault Firearm,-75.09350977,40.01508428
165,POINT (-75.09350999999999 40.015084),30261,32437,15,1,2019-02-02T13:01:00Z,2019-02-02,13:01:00,13,201915009686,1100 BLOCK ADAMS AVE,400,Aggravated Assault Firearm,-75.09350977,40.01508428
166,POINT (-75.09350999999999 40.015084),30262,32438,15,1,2019-03-17T02:13:00Z,2019-03-17,02:13:00,2,201915024629,1100 BLOCK ADAMS AVE,400,Aggravated Assault Firearm,-75.09350977,40.01508428
167,POINT (-75.209227 40.005496),30395,32867,19,3,2019-10-23T00:34:00Z,2019-10-23,00:34:00,0,201919095324,4000 BLOCK PRESIDENTIAL BLVD,400,Aggravated Assault No Firearm,-75.209227,40.00549637
168,POINT (-75.141498 39.988495),34177,36313,26,1,2019-12-17T12:47:00Z,2019-12-17,12:47:00,12,201926054286,2400 BLOCK N REESE ST,400,Aggravated Assault No Firearm,-75.14149848,39.988495
169,POINT (-75.211212 39.917242),30807,32585,12,3,2019-03-31T03:31:00Z,2019-03-31,03:31:00,3,201912024612,6100 BLOCK W PASSYUNK AVE,400,Aggravated Assault Firearm,-75.21121187,39.91724174
170,POINT (-75.104477 40.007926),32072,31102,24,1,2019-12-24T17:29:00Z,2019-12-24,17:29:00,17,201924123892,1200 BLOCK E LUZERNE,400,Aggravated Assault Firearm,-75.10447726,40.00792565
171,POINT (-75.104477 40.007926),32073,31103,24,1,2019-12-24T17:41:00Z,2019-12-24,17:41:00,17,201924123917,1200 BLOCK E LUZERNE ST,400,Aggravated Assault Firearm,-75.10447726,40.00792565
172,POINT (-75.12524000000001 39.998847),32584,30498,25,3,2019-03-08T09:33:00Z,2019-03-08,09:33:00,9,201925018406,3200 BLOCK B ST,400,Aggravated Assault No Firearm,-75.12523977,39.99884738
173,POINT (-75.15944399999999 39.971476),32597,30511,22,3,2019-04-26T23:42:00Z,2019-04-26,23:42:00,23,201922034223,N BROAD ST / W GIRARD AVE,400,Aggravated Assault No Firearm,-75.1594438,39.97147633
174,POINT (-75.15944399999999 39.971476),32680,30514,22,3,2019-06-21T02:29:00Z,2019-06-21,02:29:00,2,201922052776,N BROAD ST / W GIRARD AV,400,Aggravated Assault Firearm,-75.1594438,39.97147633
175,POINT (-75.094506 39.994566),33368,36535,24,3,2019-12-27T16:29:00Z,2019-12-27,16:29:00,16,201924124580,2400 BLOCK CASTOR AVE,400,Aggravated Assault Firearm,-75.09450617,39.99456608
176,POINT (-75.094506 39.994566),33375,36542,24,3,2019-10-06T08:22:00Z,2019-10-06,08:22:00,8,201924098546,2400 BLOCK CASTOR AVE BURGER,400,Aggravated Assault No Firearm,-75.09450617,39.99456608
177,POINT (-75.228657 39.933664),33439,36129,12,2,2019-09-03T18:40:00Z,2019-09-03,18:40:00,18,201912076173,5900 BLOCK KINGSESSING AVE,400,Aggravated Assault Firearm,-75.22865713,39.93366353
178,POINT (-75.225517 39.956963),33691,36616,18,2,2019-08-03T15:52:00Z,2019-08-03,15:52:00,15,201918069093,S 52ND ST / WALNUT ST,400,Aggravated Assault No Firearm,-75.22551716,39.9569625
179,POINT (-75.132411 39.986375),34135,35501,26,1,2019-01-28T08:36:00Z,2019-01-28,08:36:00,8,201926003805,100 BLOCK W YORK ST,400,Aggravated Assault Firearm,-75.13241066,39.98637516
180,POINT (-75.153722 40.026133),34185,36321,35,3,2019-01-21T17:31:00Z,2019-01-21,17:31:00,17,201935005602,1700 BLOCK WINDRIM AVE,400,Aggravated Assault No Firearm,-75.15372186,40.02613304
181,POINT (-75.106318 39.988555),34378,36359,24,3,2019-08-24T20:55:00Z,2019-08-24,20:55:00,20,201924083209,3200 BLOCK ARAMINGO AVE,400,Aggravated Assault No Firearm,-75.10631803,39.98855506
182,POINT (-75.17037500000001 39.989523),34392,36373,22,2,2019-02-17T17:17:00Z,2019-02-17,17:17:00,17,201922014151,2200 BLOCK N 23RD ST,400,Aggravated Assault No Firearm,-75.17037535,39.98952317
183,POINT (-75.17037500000001 39.989523),34393,36374,22,2,2019-06-09T19:05:00Z,2019-06-09,19:05:00,19,201922048828,2200 BLOCK N 23RD ST,400,Aggravated Assault Firearm,-75.17037535,39.98952317
184,POINT (-75.159221 39.980444),34399,36380,22,1,2019-05-04T00:32:00Z,2019-05-04,00:32:00,0,201922036612,N 15TH ST / W MONTGOMERY AV,400,Aggravated Assault No Firearm,-75.15922111,39.98044447
185,POINT (-75.22045799999999 39.967098),34408,35147,16,2,2019-02-25T15:11:00Z,2019-02-25,15:11:00,15,201916008052,N 50TH ST / PARRISH ST,400,Aggravated Assault No Firearm,-75.22045795,39.96709845
186,POINT (-75.022265 40.043002),34421,35160,8,1,2019-06-05T17:42:00Z,2019-06-05,17:42:00,17,201908020138,8200 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.02226467,40.04300227
187,POINT (-75.022265 40.043002),34422,35161,8,1,2019-08-23T20:26:00Z,2019-08-23,20:26:00,20,201908029317,8200 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.02226467,40.04300227
188,POINT (-75.022265 40.043002),34507,35167,8,1,2019-05-15T23:43:00Z,2019-05-15,23:43:00,23,201908017282,8200 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.02226467,40.04300227
189,POINT (-75.15459 39.993948),35008,34071,22,1,2019-07-20T10:45:00Z,2019-07-20,10:45:00,10,201922062531,2600 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15459045,39.99394764
190,POINT (-75.116489 40.020393),35253,34550,25,2,2019-03-05T10:34:00Z,2019-03-05,10:34:00,10,201925017573,400 BLOCK E WYOMING AVE,400,Aggravated Assault No Firearm,-75.11648931,40.02039277
191,POINT (-75.113034 39.99688),35259,34961,24,1,2019-04-30T22:48:00Z,2019-04-30,22:48:00,22,201924038155,3200 BLOCK KENSINGTON AVE,400,Aggravated Assault No Firearm,-75.11303448,39.99687957
192,POINT (-75.113034 39.99688),35260,34962,24,1,2019-04-30T22:49:00Z,2019-04-30,22:49:00,22,201924038156,3200 BLOCK KENSINGTON AVE,400,Aggravated Assault No Firearm,-75.11303448,39.99687957
193,POINT (-75.16522999999999 39.952586),35417,34453,9,2,2019-08-12T15:19:00Z,2019-08-12,15:19:00,15,201909032873,S 15TH ST / MARKET ST,400,Aggravated Assault Firearm,-75.16522971,39.95258581
194,POINT (-75.15459 39.993948),35626,34080,22,1,2019-06-03T02:22:00Z,2019-06-03,02:22:00,2,201922046637,N BROAD ST / W LEHIGH AV,400,Aggravated Assault Firearm,-75.15459045,39.99394764
195,POINT (-74.99199400000001 40.081882),35471,35016,8,2,2019-10-26T19:54:00Z,2019-10-26,19:54:00,19,201908036787,10800 BLOCK MODENA DR,400,Aggravated Assault No Firearm,-74.99199426,40.08188171
196,POINT (-75.095405 40.00235),36977,39184,24,1,2019-05-12T19:48:00Z,2019-05-12,19:48:00,19,201924042497,3800 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.095405,40.0023497
197,POINT (-75.183116 39.955605),36336,33544,16,1,2019-03-01T09:50:00Z,2019-03-01,09:50:00,9,201916008564,N 30TH ST / JFK BLVD,400,Aggravated Assault Firearm,-75.1831165,39.9556053
198,POINT (-75.15739000000001 40.070762),36550,33598,14,1,2019-02-05T18:52:00Z,2019-02-05,18:52:00,18,201914011664,2300 BLOCK 77TH AVE,400,Aggravated Assault Firearm,-75.15738951,40.07076226
199,POINT (-75.03163600000001 40.025686),36914,39971,15,3,2019-08-11T15:59:00Z,2019-08-11,15:59:00,15,201915081532,STATE RD / COTTMAN AV,400,Aggravated Assault Firearm,-75.03163581,40.02568595
200,POINT (-75.22978000000001 39.955069),36917,39974,18,2,2019-05-20T21:24:00Z,2019-05-20,21:24:00,21,201918042724,S 54TH ST / SPRUCE ST,400,Aggravated Assault No Firearm,-75.22977987,39.95506855
201,POINT (-75.22978000000001 39.955069),36918,39975,18,2,2019-05-20T21:30:00Z,2019-05-20,21:30:00,21,201918042725,S 54TH ST / SPRUCE ST,400,Aggravated Assault No Firearm,-75.22977987,39.95506855
202,POINT (-75.16576499999999 39.987523),37142,40036,22,1,2019-04-24T16:55:00Z,2019-04-24,16:55:00,16,201922033550,N 20TH ST / W SUSQUEHANNA AV,400,Aggravated Assault No Firearm,-75.16576522,39.98752308
203,POINT (-75.16576499999999 39.987523),37143,40037,22,1,2019-07-06T07:02:00Z,2019-07-06,07:02:00,7,201922058026,N 20TH ST / W SUSQUEHANNA AV,400,Aggravated Assault Firearm,-75.16576522,39.98752308
204,POINT (-75.21569100000001 39.932752),37218,39633,12,3,2019-07-19T14:19:00Z,2019-07-19,14:19:00,14,201912059712,2700 BLOCK 54TH DR,400,Aggravated Assault Firearm,-75.21569142,39.93275201
205,POINT (-75.148787 40.01728),37502,39308,25,1,2019-12-26T13:36:00Z,2019-12-26,13:36:00,13,201925103431,4200 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.1487866,40.01727976
206,POINT (-75.174305 39.994905),36150,33912,22,2,2019-07-08T20:28:00Z,2019-07-08,20:28:00,20,201922058889,2600 BLOCK N 26TH ST,400,Aggravated Assault No Firearm,-75.17430531,39.99490524
207,POINT (-75.16797800000001 39.986212),37096,39590,22,1,2019-11-17T21:07:00Z,2019-11-17,21:07:00,21,201922102727,N 21ST ST / DIAMOND ST,400,Aggravated Assault No Firearm,-75.16797781,39.98621206
208,POINT (-75.16797800000001 39.986212),37101,39595,22,1,2019-09-20T09:59:00Z,2019-09-20,09:59:00,9,201922083710,N 21ST ST / DIAMOND ST,400,Aggravated Assault Firearm,-75.16797781,39.98621206
209,POINT (-75.18115299999999 40.030496),38134,39464,39,1,2019-04-09T20:54:00Z,2019-04-09,20:54:00,20,201939029359,300 BLOCK W CHELTEN AVE,400,Aggravated Assault No Firearm,-75.18115312,40.03049552
210,POINT (-75.181067 40.024503),37564,38896,39,1,2019-06-04T17:48:00Z,2019-06-04,17:48:00,17,201939046425,5400 BLOCK WISSAHICKON AVE,400,Aggravated Assault No Firearm,-75.18106677,40.02450288
211,POINT (-75.104877 39.990884),38104,39039,24,3,2019-08-01T23:19:00Z,2019-08-01,23:19:00,23,201924074717,2300 BLOCK E WESTMORELAND ST,400,Aggravated Assault No Firearm,-75.1048768,39.99088421
212,POINT (-75.181067 40.024503),37567,38899,39,1,2019-11-08T22:56:00Z,2019-11-08,22:56:00,22,201939096171,5400 BLOCK WISSAHICKON AVE,400,Aggravated Assault No Firearm,-75.18106677,40.02450288
213,POINT (-75.181067 40.024503),37569,38901,39,1,2019-12-09T11:02:00Z,2019-12-09,11:02:00,11,201939105166,5400 BLOCK WISSAHICKON AVE,400,Aggravated Assault No Firearm,-75.18106677,40.02450288
214,POINT (-75.181067 40.024503),37573,38905,39,1,2019-03-05T08:33:00Z,2019-03-05,08:33:00,8,201939018960,5400 BLOCK WISSAHICKON AVE 804,400,Aggravated Assault No Firearm,-75.18106677,40.02450288
215,POINT (-75.181067 40.024503),37575,38907,39,1,2019-06-03T20:43:00Z,2019-06-03,20:43:00,20,201939046080,5400 BLOCK WISSAHICKON AVE,400,Aggravated Assault No Firearm,-75.18106677,40.02450288
216,POINT (-75.150746 40.005246),38540,37016,25,4,2019-09-29T13:38:00Z,2019-09-29,13:38:00,13,201925078879,3400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15074647,40.00524558
217,POINT (-75.03737 40.033534),38415,38305,15,3,2019-07-27T18:28:00Z,2019-07-27,18:28:00,18,201915075882,7300 BLOCK COTTAGE ST,400,Aggravated Assault No Firearm,-75.03736991,40.0335341
218,POINT (-75.142428 40.039555),38372,37716,35,1,2019-06-24T22:17:00Z,2019-06-24,22:17:00,22,201935056861,1300 BLOCK W CHEW AVE,400,Aggravated Assault Firearm,-75.14242769,40.03955505
219,POINT (-75.150746 40.005246),38542,37018,25,4,2019-05-12T17:15:00Z,2019-05-12,17:15:00,17,201925037241,3400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15074647,40.00524558
220,POINT (-75.13736299999999 40.042065),38503,38312,35,1,2019-03-22T20:16:00Z,2019-03-22,20:16:00,20,201935024970,1000 BLOCK W NEDRO AVE,400,Aggravated Assault No Firearm,-75.13736263,40.04206516
221,POINT (-75.03737 40.033534),38826,38392,15,3,2019-07-03T11:48:00Z,2019-07-03,11:48:00,11,201915066640,7300 BLOCK COTTAGE ST,400,Aggravated Assault No Firearm,-75.03736991,40.0335341
222,POINT (-75.150746 40.005246),38535,37011,25,4,2019-08-01T14:18:00Z,2019-08-01,14:18:00,14,201925062713,3400 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15074647,40.00524558
223,POINT (-75.23110200000001 39.917875),38743,37058,12,3,2019-07-17T20:32:00Z,2019-07-17,20:32:00,20,201912059230,2600 BLOCK BONNAFFON ST,400,Aggravated Assault Firearm,-75.23110207,39.91787516
224,POINT (-75.136162 39.991574),39160,36741,25,3,2019-10-20T03:48:00Z,2019-10-20,03:48:00,3,201925084988,N AMERICAN ST / W LEHIGH AV,400,Aggravated Assault Firearm,-75.13616172,39.99157409
225,POINT (-75.178314 39.984005),39609,36861,22,2,2019-11-24T02:16:00Z,2019-11-24,02:16:00,2,201922104422,1800 BLOCK N 27TH ST,400,Aggravated Assault No Firearm,-75.17831363,39.98400542
226,POINT (-75.150441 39.950737),39547,37587,6,2,2019-12-30T11:30:00Z,2019-12-30,11:30:00,11,201906068261,600 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.15044084,39.95073728
227,POINT (-75.12575099999999 39.996491),40632,43412,24,2,2019-09-16T23:03:00Z,2019-09-16,23:03:00,23,201924091533,3100 BLOCK B ST,400,Aggravated Assault Firearm,-75.12575101,39.99649144
228,POINT (-75.09732099999999 40.026959),40267,42515,2,1,2019-09-22T07:07:00Z,2019-09-22,07:07:00,7,201902052998,SUMMERDALE AV / E ROOSEVELT BLVD,400,Aggravated Assault Firearm,-75.09732114,40.02695874
229,POINT (-75.065377 40.027352),40312,43337,15,2,2019-02-09T19:44:00Z,2019-02-09,19:44:00,19,201915012251,2900 BLOCK BENNER ST,400,Aggravated Assault No Firearm,-75.06537714,40.02735176
230,POINT (-75.201956 39.957158),40389,42931,18,3,2019-07-22T17:08:00Z,2019-07-22,17:08:00,17,201918064862,3900 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.20195644,39.95715846
231,POINT (-75.201956 39.957158),40391,42933,18,3,2019-08-27T17:40:00Z,2019-08-27,17:40:00,17,201918077547,N 40TH ST / MARKET ST,400,Aggravated Assault No Firearm,-75.20195644,39.95715846
232,POINT (-75.167332 39.949457),40865,42226,9,1,2019-05-16T15:23:00Z,2019-05-16,15:23:00,15,201909019626,1500 BLOCK WALNUT ST,400,Aggravated Assault No Firearm,-75.1673321,39.94945739
233,POINT (-75.230465 39.951706),40809,43030,18,2,2019-11-25T00:57:00Z,2019-11-25,00:57:00,0,201918108654,500 BLOCK S 54TH ST,400,Aggravated Assault No Firearm,-75.23046458,39.9517061
234,POINT (-75.11335800000001 39.996526),42197,41326,24,1,2019-07-03T20:52:00Z,2019-07-03,20:52:00,20,201924063100,KENSINGTON AV / E ALLEGHENY AVE,400,Aggravated Assault No Firearm,-75.11335803,39.99652645
235,POINT (-75.059921 40.047807),41641,42859,2,3,2019-07-31T10:47:00Z,2019-07-31,10:47:00,10,201902042747,7300 BLOCK BUSTLETON AVE,400,Aggravated Assault No Firearm,-75.05992064,40.04780696
236,POINT (-75.171586 39.960805),40909,42674,9,2,2019-04-19T14:15:00Z,2019-04-19,14:15:00,14,201909015659,N 20TH ST / CALLOWHILL ST,400,Aggravated Assault No Firearm,-75.17158587,39.96080484
237,POINT (-75.157585 39.980232),41101,42721,22,3,2019-06-03T05:17:00Z,2019-06-03,05:17:00,5,201922046659,N BROAD ST / W MONTGOMERY AV,400,Aggravated Assault No Firearm,-75.15758457,39.98023227
